freq,imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.2 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.4 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.6 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.8 ))
336.1E3,-66.26E-15,-69.40E-15,-84.17E-15,-88.13E-15
337.1E3,-66.45E-15,-69.61E-15,-84.42E-15,-88.39E-15
338.1E3,-66.65E-15,-69.81E-15,-84.67E-15,-88.66E-15
339.1E3,-66.85E-15,-70.02E-15,-84.92E-15,-88.92E-15
340.1E3,-67.05E-15,-70.23E-15,-85.17E-15,-89.18E-15
341.1E3,-67.24E-15,-70.43E-15,-85.42E-15,-89.44E-15
342.1E3,-67.44E-15,-70.64E-15,-85.67E-15,-89.70E-15
343.1E3,-67.64E-15,-70.85E-15,-85.92E-15,-89.97E-15
344.1E3,-67.83E-15,-71.05E-15,-86.17E-15,-90.23E-15
345.1E3,-68.03E-15,-71.26E-15,-86.42E-15,-90.49E-15
346.1E3,-68.23E-15,-71.47E-15,-86.67E-15,-90.75E-15
347.1E3,-68.43E-15,-71.67E-15,-86.92E-15,-91.02E-15
348.1E3,-68.62E-15,-71.88E-15,-87.17E-15,-91.28E-15
349.1E3,-68.82E-15,-72.09E-15,-87.42E-15,-91.54E-15
350.1E3,-69.02E-15,-72.29E-15,-87.67E-15,-91.80E-15
351.1E3,-69.21E-15,-72.50E-15,-87.93E-15,-92.06E-15
352.1E3,-69.41E-15,-72.70E-15,-88.18E-15,-92.33E-15
353.1E3,-69.61E-15,-72.91E-15,-88.43E-15,-92.59E-15
354.1E3,-69.81E-15,-73.12E-15,-88.68E-15,-92.85E-15
355.1E3,-70.00E-15,-73.32E-15,-88.93E-15,-93.11E-15
356.1E3,-70.20E-15,-73.53E-15,-89.18E-15,-93.38E-15
357.1E3,-70.40E-15,-73.74E-15,-89.43E-15,-93.64E-15
358.1E3,-70.59E-15,-73.94E-15,-89.68E-15,-93.90E-15
359.1E3,-70.79E-15,-74.15E-15,-89.93E-15,-94.16E-15
360.1E3,-70.99E-15,-74.36E-15,-90.18E-15,-94.42E-15
361.1E3,-71.19E-15,-74.56E-15,-90.43E-15,-94.69E-15
362.1E3,-71.38E-15,-74.77E-15,-90.68E-15,-94.95E-15
363.1E3,-71.58E-15,-74.98E-15,-90.93E-15,-95.21E-15
364.1E3,-71.78E-15,-75.18E-15,-91.18E-15,-95.47E-15
365.1E3,-71.97E-15,-75.39E-15,-91.43E-15,-95.74E-15
366.1E3,-72.17E-15,-75.60E-15,-91.68E-15,-96.00E-15
367.1E3,-72.37E-15,-75.80E-15,-91.93E-15,-96.26E-15
368.1E3,-72.57E-15,-76.01E-15,-92.18E-15,-96.52E-15
369.1E3,-72.76E-15,-76.22E-15,-92.43E-15,-96.78E-15
370.1E3,-72.96E-15,-76.42E-15,-92.68E-15,-97.05E-15
371.1E3,-73.16E-15,-76.63E-15,-92.93E-15,-97.31E-15
372.1E3,-73.35E-15,-76.83E-15,-93.18E-15,-97.57E-15
373.1E3,-73.55E-15,-77.04E-15,-93.43E-15,-97.83E-15
374.1E3,-73.75E-15,-77.25E-15,-93.69E-15,-98.10E-15
375.1E3,-73.95E-15,-77.45E-15,-93.94E-15,-98.36E-15
376.1E3,-74.14E-15,-77.66E-15,-94.19E-15,-98.62E-15
377.1E3,-74.34E-15,-77.87E-15,-94.44E-15,-98.88E-15
378.1E3,-74.54E-15,-78.07E-15,-94.69E-15,-99.14E-15
379.1E3,-74.73E-15,-78.28E-15,-94.94E-15,-99.41E-15
380.1E3,-74.93E-15,-78.49E-15,-95.19E-15,-99.67E-15
381.1E3,-75.13E-15,-78.69E-15,-95.44E-15,-99.93E-15
382.1E3,-75.33E-15,-78.90E-15,-95.69E-15,-100.2E-15
383.1E3,-75.52E-15,-79.11E-15,-95.94E-15,-100.5E-15
384.1E3,-75.72E-15,-79.31E-15,-96.19E-15,-100.7E-15
385.1E3,-75.92E-15,-79.52E-15,-96.44E-15,-101.0E-15
386.1E3,-76.11E-15,-79.73E-15,-96.69E-15,-101.2E-15
387.1E3,-76.31E-15,-79.93E-15,-96.94E-15,-101.5E-15
388.1E3,-76.51E-15,-80.14E-15,-97.19E-15,-101.8E-15
389.1E3,-76.71E-15,-80.34E-15,-97.44E-15,-102.0E-15
390.1E3,-76.90E-15,-80.55E-15,-97.69E-15,-102.3E-15
391.1E3,-77.10E-15,-80.76E-15,-97.94E-15,-102.6E-15
392.1E3,-77.30E-15,-80.96E-15,-98.19E-15,-102.8E-15
393.1E3,-77.49E-15,-81.17E-15,-98.44E-15,-103.1E-15
394.1E3,-77.69E-15,-81.38E-15,-98.69E-15,-103.3E-15
395.1E3,-77.89E-15,-81.58E-15,-98.94E-15,-103.6E-15
396.1E3,-78.09E-15,-81.79E-15,-99.19E-15,-103.9E-15
397.1E3,-78.28E-15,-82.00E-15,-99.44E-15,-104.1E-15
398.1E3,-78.48E-15,-82.20E-15,-99.70E-15,-104.4E-15
399.1E3,-78.68E-15,-82.41E-15,-99.95E-15,-104.7E-15
400.1E3,-78.87E-15,-82.62E-15,-100.2E-15,-104.9E-15
401.1E3,-79.07E-15,-82.82E-15,-100.4E-15,-105.2E-15
402.1E3,-79.27E-15,-83.03E-15,-100.7E-15,-105.4E-15
403.1E3,-79.47E-15,-83.24E-15,-100.9E-15,-105.7E-15
404.1E3,-79.66E-15,-83.44E-15,-101.2E-15,-106.0E-15
405.1E3,-79.86E-15,-83.65E-15,-101.4E-15,-106.2E-15
406.1E3,-80.06E-15,-83.86E-15,-101.7E-15,-106.5E-15
407.1E3,-80.25E-15,-84.06E-15,-101.9E-15,-106.7E-15
408.1E3,-80.45E-15,-84.27E-15,-102.2E-15,-107.0E-15
409.1E3,-80.65E-15,-84.47E-15,-102.4E-15,-107.3E-15
410.1E3,-80.85E-15,-84.68E-15,-102.7E-15,-107.5E-15
411.1E3,-81.04E-15,-84.89E-15,-103.0E-15,-107.8E-15
412.1E3,-81.24E-15,-85.09E-15,-103.2E-15,-108.1E-15
413.1E3,-81.44E-15,-85.30E-15,-103.5E-15,-108.3E-15
414.1E3,-81.63E-15,-85.51E-15,-103.7E-15,-108.6E-15
415.1E3,-81.83E-15,-85.71E-15,-104.0E-15,-108.8E-15
416.1E3,-82.03E-15,-85.92E-15,-104.2E-15,-109.1E-15
417.1E3,-82.23E-15,-86.13E-15,-104.5E-15,-109.4E-15
418.1E3,-82.42E-15,-86.33E-15,-104.7E-15,-109.6E-15
419.1E3,-82.62E-15,-86.54E-15,-105.0E-15,-109.9E-15
420.1E3,-82.82E-15,-86.75E-15,-105.2E-15,-110.2E-15
421.1E3,-83.01E-15,-86.95E-15,-105.5E-15,-110.4E-15
422.1E3,-83.21E-15,-87.16E-15,-105.7E-15,-110.7E-15
423.1E3,-83.41E-15,-87.37E-15,-106.0E-15,-110.9E-15
424.1E3,-83.61E-15,-87.57E-15,-106.2E-15,-111.2E-15
425.1E3,-83.80E-15,-87.78E-15,-106.5E-15,-111.5E-15
426.1E3,-84.00E-15,-87.98E-15,-106.7E-15,-111.7E-15
427.1E3,-84.20E-15,-88.19E-15,-107.0E-15,-112.0E-15
428.1E3,-84.39E-15,-88.40E-15,-107.2E-15,-112.3E-15
429.1E3,-84.59E-15,-88.60E-15,-107.5E-15,-112.5E-15
430.1E3,-84.79E-15,-88.81E-15,-107.7E-15,-112.8E-15
431.1E3,-84.99E-15,-89.02E-15,-108.0E-15,-113.0E-15
432.1E3,-85.18E-15,-89.22E-15,-108.2E-15,-113.3E-15
433.1E3,-85.38E-15,-89.43E-15,-108.5E-15,-113.6E-15
434.1E3,-85.58E-15,-89.64E-15,-108.7E-15,-113.8E-15
435.1E3,-85.77E-15,-89.84E-15,-109.0E-15,-114.1E-15
436.1E3,-85.97E-15,-90.05E-15,-109.2E-15,-114.4E-15
437.1E3,-86.17E-15,-90.26E-15,-109.5E-15,-114.6E-15
438.1E3,-86.37E-15,-90.46E-15,-109.7E-15,-114.9E-15
439.1E3,-86.56E-15,-90.67E-15,-110.0E-15,-115.1E-15
440.1E3,-86.76E-15,-90.88E-15,-110.2E-15,-115.4E-15
441.1E3,-86.96E-15,-91.08E-15,-110.5E-15,-115.7E-15
442.1E3,-87.15E-15,-91.29E-15,-110.7E-15,-115.9E-15
443.1E3,-87.35E-15,-91.50E-15,-111.0E-15,-116.2E-15
444.1E3,-87.55E-15,-91.70E-15,-111.2E-15,-116.5E-15
445.1E3,-87.75E-15,-91.91E-15,-111.5E-15,-116.7E-15
446.1E3,-87.94E-15,-92.11E-15,-111.7E-15,-117.0E-15
447.1E3,-88.14E-15,-92.32E-15,-112.0E-15,-117.2E-15
448.1E3,-88.34E-15,-92.53E-15,-112.2E-15,-117.5E-15
449.1E3,-88.53E-15,-92.73E-15,-112.5E-15,-117.8E-15
450.1E3,-88.73E-15,-92.94E-15,-112.7E-15,-118.0E-15
451.1E3,-88.93E-15,-93.15E-15,-113.0E-15,-118.3E-15
452.1E3,-89.13E-15,-93.35E-15,-113.2E-15,-118.5E-15
453.1E3,-89.32E-15,-93.56E-15,-113.5E-15,-118.8E-15
454.1E3,-89.52E-15,-93.77E-15,-113.7E-15,-119.1E-15
455.1E3,-89.72E-15,-93.97E-15,-114.0E-15,-119.3E-15
456.1E3,-89.91E-15,-94.18E-15,-114.2E-15,-119.6E-15
457.1E3,-90.11E-15,-94.39E-15,-114.5E-15,-119.9E-15
458.1E3,-90.31E-15,-94.59E-15,-114.7E-15,-120.1E-15
459.1E3,-90.51E-15,-94.80E-15,-115.0E-15,-120.4E-15
460.1E3,-90.70E-15,-95.01E-15,-115.2E-15,-120.6E-15
461.1E3,-90.90E-15,-95.21E-15,-115.5E-15,-120.9E-15
462.1E3,-91.10E-15,-95.42E-15,-115.7E-15,-121.2E-15
463.1E3,-91.29E-15,-95.63E-15,-116.0E-15,-121.4E-15
464.1E3,-91.49E-15,-95.83E-15,-116.2E-15,-121.7E-15
465.1E3,-91.69E-15,-96.04E-15,-116.5E-15,-122.0E-15
466.1E3,-91.89E-15,-96.24E-15,-116.7E-15,-122.2E-15
467.1E3,-92.08E-15,-96.45E-15,-117.0E-15,-122.5E-15
468.1E3,-92.28E-15,-96.66E-15,-117.2E-15,-122.7E-15
469.1E3,-92.48E-15,-96.86E-15,-117.5E-15,-123.0E-15
470.1E3,-92.67E-15,-97.07E-15,-117.7E-15,-123.3E-15
471.1E3,-92.87E-15,-97.28E-15,-118.0E-15,-123.5E-15
472.1E3,-93.07E-15,-97.48E-15,-118.2E-15,-123.8E-15
473.1E3,-93.27E-15,-97.69E-15,-118.5E-15,-124.1E-15
474.1E3,-93.46E-15,-97.90E-15,-118.7E-15,-124.3E-15
475.1E3,-93.66E-15,-98.10E-15,-119.0E-15,-124.6E-15
476.1E3,-93.86E-15,-98.31E-15,-119.2E-15,-124.8E-15
477.1E3,-94.05E-15,-98.52E-15,-119.5E-15,-125.1E-15
478.1E3,-94.25E-15,-98.72E-15,-119.7E-15,-125.4E-15
479.1E3,-94.45E-15,-98.93E-15,-120.0E-15,-125.6E-15
480.1E3,-94.65E-15,-99.14E-15,-120.2E-15,-125.9E-15
481.1E3,-94.84E-15,-99.34E-15,-120.5E-15,-126.2E-15
482.1E3,-95.04E-15,-99.55E-15,-120.7E-15,-126.4E-15
483.1E3,-95.24E-15,-99.75E-15,-121.0E-15,-126.7E-15
484.1E3,-95.43E-15,-99.96E-15,-121.2E-15,-126.9E-15
485.1E3,-95.63E-15,-100.2E-15,-121.5E-15,-127.2E-15
486.1E3,-95.83E-15,-100.4E-15,-121.7E-15,-127.5E-15
487.1E3,-96.03E-15,-100.6E-15,-122.0E-15,-127.7E-15
488.1E3,-96.22E-15,-100.8E-15,-122.2E-15,-128.0E-15
489.1E3,-96.42E-15,-101.0E-15,-122.5E-15,-128.2E-15
490.1E3,-96.62E-15,-101.2E-15,-122.7E-15,-128.5E-15
491.1E3,-96.81E-15,-101.4E-15,-123.0E-15,-128.8E-15
492.1E3,-97.01E-15,-101.6E-15,-123.2E-15,-129.0E-15
493.1E3,-97.21E-15,-101.8E-15,-123.5E-15,-129.3E-15
494.1E3,-97.41E-15,-102.0E-15,-123.7E-15,-129.6E-15
495.1E3,-97.60E-15,-102.2E-15,-124.0E-15,-129.8E-15
496.1E3,-97.80E-15,-102.4E-15,-124.2E-15,-130.1E-15
497.1E3,-98.00E-15,-102.6E-15,-124.5E-15,-130.3E-15
498.1E3,-98.19E-15,-102.9E-15,-124.7E-15,-130.6E-15
499.1E3,-98.39E-15,-103.1E-15,-125.0E-15,-130.9E-15
500.1E3,-98.59E-15,-103.3E-15,-125.2E-15,-131.1E-15
501.1E3,-98.78E-15,-103.5E-15,-125.5E-15,-131.4E-15
502.1E3,-98.98E-15,-103.7E-15,-125.7E-15,-131.7E-15
503.1E3,-99.18E-15,-103.9E-15,-126.0E-15,-131.9E-15
504.1E3,-99.38E-15,-104.1E-15,-126.2E-15,-132.2E-15
505.1E3,-99.57E-15,-104.3E-15,-126.5E-15,-132.4E-15
506.1E3,-99.77E-15,-104.5E-15,-126.7E-15,-132.7E-15
507.1E3,-99.97E-15,-104.7E-15,-127.0E-15,-133.0E-15
508.1E3,-100.2E-15,-104.9E-15,-127.2E-15,-133.2E-15
509.1E3,-100.4E-15,-105.1E-15,-127.5E-15,-133.5E-15
510.1E3,-100.6E-15,-105.3E-15,-127.7E-15,-133.8E-15
511.1E3,-100.8E-15,-105.5E-15,-128.0E-15,-134.0E-15
512.1E3,-101.0E-15,-105.7E-15,-128.2E-15,-134.3E-15
513.1E3,-101.2E-15,-105.9E-15,-128.5E-15,-134.5E-15
514.1E3,-101.3E-15,-106.2E-15,-128.7E-15,-134.8E-15
515.1E3,-101.5E-15,-106.4E-15,-129.0E-15,-135.1E-15
516.1E3,-101.7E-15,-106.6E-15,-129.2E-15,-135.3E-15
517.1E3,-101.9E-15,-106.8E-15,-129.5E-15,-135.6E-15
518.1E3,-102.1E-15,-107.0E-15,-129.7E-15,-135.9E-15
519.1E3,-102.3E-15,-107.2E-15,-130.0E-15,-136.1E-15
520.1E3,-102.5E-15,-107.4E-15,-130.2E-15,-136.4E-15
521.1E3,-102.7E-15,-107.6E-15,-130.5E-15,-136.6E-15
522.1E3,-102.9E-15,-107.8E-15,-130.7E-15,-136.9E-15
523.1E3,-103.1E-15,-108.0E-15,-131.0E-15,-137.2E-15
524.1E3,-103.3E-15,-108.2E-15,-131.2E-15,-137.4E-15
525.1E3,-103.5E-15,-108.4E-15,-131.5E-15,-137.7E-15
526.1E3,-103.7E-15,-108.6E-15,-131.8E-15,-138.0E-15
527.1E3,-103.9E-15,-108.8E-15,-132.0E-15,-138.2E-15
528.1E3,-104.1E-15,-109.0E-15,-132.3E-15,-138.5E-15
529.1E3,-104.3E-15,-109.3E-15,-132.5E-15,-138.7E-15
530.1E3,-104.5E-15,-109.5E-15,-132.8E-15,-139.0E-15
531.1E3,-104.7E-15,-109.7E-15,-133.0E-15,-139.3E-15
532.1E3,-104.9E-15,-109.9E-15,-133.3E-15,-139.5E-15
533.1E3,-105.1E-15,-110.1E-15,-133.5E-15,-139.8E-15
534.1E3,-105.3E-15,-110.3E-15,-133.8E-15,-140.0E-15
535.1E3,-105.5E-15,-110.5E-15,-134.0E-15,-140.3E-15
536.1E3,-105.7E-15,-110.7E-15,-134.3E-15,-140.6E-15
537.1E3,-105.9E-15,-110.9E-15,-134.5E-15,-140.8E-15
538.1E3,-106.1E-15,-111.1E-15,-134.8E-15,-141.1E-15
539.1E3,-106.3E-15,-111.3E-15,-135.0E-15,-141.4E-15
540.1E3,-106.5E-15,-111.5E-15,-135.3E-15,-141.6E-15
541.1E3,-106.7E-15,-111.7E-15,-135.5E-15,-141.9E-15
542.1E3,-106.9E-15,-111.9E-15,-135.8E-15,-142.1E-15
543.1E3,-107.1E-15,-112.1E-15,-136.0E-15,-142.4E-15
544.1E3,-107.3E-15,-112.4E-15,-136.3E-15,-142.7E-15
545.1E3,-107.5E-15,-112.6E-15,-136.5E-15,-142.9E-15
546.1E3,-107.7E-15,-112.8E-15,-136.8E-15,-143.2E-15
547.1E3,-107.9E-15,-113.0E-15,-137.0E-15,-143.5E-15
548.1E3,-108.1E-15,-113.2E-15,-137.3E-15,-143.7E-15
549.1E3,-108.2E-15,-113.4E-15,-137.5E-15,-144.0E-15
550.1E3,-108.4E-15,-113.6E-15,-137.8E-15,-144.2E-15
551.1E3,-108.6E-15,-113.8E-15,-138.0E-15,-144.5E-15
552.1E3,-108.8E-15,-114.0E-15,-138.3E-15,-144.8E-15
553.1E3,-109.0E-15,-114.2E-15,-138.5E-15,-145.0E-15
554.1E3,-109.2E-15,-114.4E-15,-138.8E-15,-145.3E-15
555.1E3,-109.4E-15,-114.6E-15,-139.0E-15,-145.6E-15
556.1E3,-109.6E-15,-114.8E-15,-139.3E-15,-145.8E-15
557.1E3,-109.8E-15,-115.0E-15,-139.5E-15,-146.1E-15
558.1E3,-110.0E-15,-115.2E-15,-139.8E-15,-146.3E-15
559.1E3,-110.2E-15,-115.4E-15,-140.0E-15,-146.6E-15
560.1E3,-110.4E-15,-115.7E-15,-140.3E-15,-146.9E-15
561.1E3,-110.6E-15,-115.9E-15,-140.5E-15,-147.1E-15
562.1E3,-110.8E-15,-116.1E-15,-140.8E-15,-147.4E-15
563.1E3,-111.0E-15,-116.3E-15,-141.0E-15,-147.7E-15
564.1E3,-111.2E-15,-116.5E-15,-141.3E-15,-147.9E-15
565.1E3,-111.4E-15,-116.7E-15,-141.5E-15,-148.2E-15
566.1E3,-111.6E-15,-116.9E-15,-141.8E-15,-148.4E-15
567.1E3,-111.8E-15,-117.1E-15,-142.0E-15,-148.7E-15
568.1E3,-112.0E-15,-117.3E-15,-142.3E-15,-149.0E-15
569.1E3,-112.2E-15,-117.5E-15,-142.5E-15,-149.2E-15
570.1E3,-112.4E-15,-117.7E-15,-142.8E-15,-149.5E-15
571.1E3,-112.6E-15,-117.9E-15,-143.0E-15,-149.8E-15
572.1E3,-112.8E-15,-118.1E-15,-143.3E-15,-150.0E-15
573.1E3,-113.0E-15,-118.3E-15,-143.5E-15,-150.3E-15
574.1E3,-113.2E-15,-118.5E-15,-143.8E-15,-150.5E-15
575.1E3,-113.4E-15,-118.8E-15,-144.0E-15,-150.8E-15
576.1E3,-113.6E-15,-119.0E-15,-144.3E-15,-151.1E-15
577.1E3,-113.8E-15,-119.2E-15,-144.5E-15,-151.3E-15
578.1E3,-114.0E-15,-119.4E-15,-144.8E-15,-151.6E-15
579.1E3,-114.2E-15,-119.6E-15,-145.0E-15,-151.8E-15
580.1E3,-114.4E-15,-119.8E-15,-145.3E-15,-152.1E-15
581.1E3,-114.6E-15,-120.0E-15,-145.5E-15,-152.4E-15
582.1E3,-114.8E-15,-120.2E-15,-145.8E-15,-152.6E-15
583.1E3,-115.0E-15,-120.4E-15,-146.0E-15,-152.9E-15
584.1E3,-115.1E-15,-120.6E-15,-146.3E-15,-153.2E-15
585.1E3,-115.3E-15,-120.8E-15,-146.5E-15,-153.4E-15
586.1E3,-115.5E-15,-121.0E-15,-146.8E-15,-153.7E-15
587.1E3,-115.7E-15,-121.2E-15,-147.0E-15,-153.9E-15
588.1E3,-115.9E-15,-121.4E-15,-147.3E-15,-154.2E-15
589.1E3,-116.1E-15,-121.6E-15,-147.5E-15,-154.5E-15
590.1E3,-116.3E-15,-121.8E-15,-147.8E-15,-154.7E-15
591.1E3,-116.5E-15,-122.1E-15,-148.0E-15,-155.0E-15
592.1E3,-116.7E-15,-122.3E-15,-148.3E-15,-155.3E-15
593.1E3,-116.9E-15,-122.5E-15,-148.5E-15,-155.5E-15
594.1E3,-117.1E-15,-122.7E-15,-148.8E-15,-155.8E-15
595.1E3,-117.3E-15,-122.9E-15,-149.0E-15,-156.0E-15
596.1E3,-117.5E-15,-123.1E-15,-149.3E-15,-156.3E-15
597.1E3,-117.7E-15,-123.3E-15,-149.5E-15,-156.6E-15
598.1E3,-117.9E-15,-123.5E-15,-149.8E-15,-156.8E-15
599.1E3,-118.1E-15,-123.7E-15,-150.0E-15,-157.1E-15
600.1E3,-118.3E-15,-123.9E-15,-150.3E-15,-157.4E-15
601.1E3,-118.5E-15,-124.1E-15,-150.5E-15,-157.6E-15
602.1E3,-118.7E-15,-124.3E-15,-150.8E-15,-157.9E-15
603.1E3,-118.9E-15,-124.5E-15,-151.0E-15,-158.1E-15
604.1E3,-119.1E-15,-124.7E-15,-151.3E-15,-158.4E-15
605.1E3,-119.3E-15,-124.9E-15,-151.5E-15,-158.7E-15
606.1E3,-119.5E-15,-125.2E-15,-151.8E-15,-158.9E-15
607.1E3,-119.7E-15,-125.4E-15,-152.0E-15,-159.2E-15
608.1E3,-119.9E-15,-125.6E-15,-152.3E-15,-159.5E-15
609.1E3,-120.1E-15,-125.8E-15,-152.5E-15,-159.7E-15
610.1E3,-120.3E-15,-126.0E-15,-152.8E-15,-160.0E-15
611.1E3,-120.5E-15,-126.2E-15,-153.0E-15,-160.2E-15
612.1E3,-120.7E-15,-126.4E-15,-153.3E-15,-160.5E-15
613.1E3,-120.9E-15,-126.6E-15,-153.5E-15,-160.8E-15
614.1E3,-121.1E-15,-126.8E-15,-153.8E-15,-161.0E-15
615.1E3,-121.3E-15,-127.0E-15,-154.0E-15,-161.3E-15
616.1E3,-121.5E-15,-127.2E-15,-154.3E-15,-161.6E-15
617.1E3,-121.7E-15,-127.4E-15,-154.5E-15,-161.8E-15
618.1E3,-121.8E-15,-127.6E-15,-154.8E-15,-162.1E-15
619.1E3,-122.0E-15,-127.8E-15,-155.0E-15,-162.3E-15
620.1E3,-122.2E-15,-128.0E-15,-155.3E-15,-162.6E-15
621.1E3,-122.4E-15,-128.3E-15,-155.5E-15,-162.9E-15
622.1E3,-122.6E-15,-128.5E-15,-155.8E-15,-163.1E-15
623.1E3,-122.8E-15,-128.7E-15,-156.0E-15,-163.4E-15
624.1E3,-123.0E-15,-128.9E-15,-156.3E-15,-163.6E-15
625.1E3,-123.2E-15,-129.1E-15,-156.5E-15,-163.9E-15
626.1E3,-123.4E-15,-129.3E-15,-156.8E-15,-164.2E-15
627.1E3,-123.6E-15,-129.5E-15,-157.0E-15,-164.4E-15
628.1E3,-123.8E-15,-129.7E-15,-157.3E-15,-164.7E-15
629.1E3,-124.0E-15,-129.9E-15,-157.5E-15,-165.0E-15
630.1E3,-124.2E-15,-130.1E-15,-157.8E-15,-165.2E-15
631.1E3,-124.4E-15,-130.3E-15,-158.0E-15,-165.5E-15
632.1E3,-124.6E-15,-130.5E-15,-158.3E-15,-165.7E-15
633.1E3,-124.8E-15,-130.7E-15,-158.5E-15,-166.0E-15
634.1E3,-125.0E-15,-130.9E-15,-158.8E-15,-166.3E-15
635.1E3,-125.2E-15,-131.1E-15,-159.0E-15,-166.5E-15
636.1E3,-125.4E-15,-131.3E-15,-159.3E-15,-166.8E-15
637.1E3,-125.6E-15,-131.6E-15,-159.5E-15,-167.1E-15
638.1E3,-125.8E-15,-131.8E-15,-159.8E-15,-167.3E-15
639.1E3,-126.0E-15,-132.0E-15,-160.0E-15,-167.6E-15
640.1E3,-126.2E-15,-132.2E-15,-160.3E-15,-167.8E-15
641.1E3,-126.4E-15,-132.4E-15,-160.5E-15,-168.1E-15
642.1E3,-126.6E-15,-132.6E-15,-160.8E-15,-168.4E-15
643.1E3,-126.8E-15,-132.8E-15,-161.1E-15,-168.6E-15
644.1E3,-127.0E-15,-133.0E-15,-161.3E-15,-168.9E-15
645.1E3,-127.2E-15,-133.2E-15,-161.6E-15,-169.2E-15
646.1E3,-127.4E-15,-133.4E-15,-161.8E-15,-169.4E-15
647.1E3,-127.6E-15,-133.6E-15,-162.1E-15,-169.7E-15
648.1E3,-127.8E-15,-133.8E-15,-162.3E-15,-169.9E-15
649.1E3,-128.0E-15,-134.0E-15,-162.6E-15,-170.2E-15
650.1E3,-128.2E-15,-134.2E-15,-162.8E-15,-170.5E-15
651.1E3,-128.4E-15,-134.4E-15,-163.1E-15,-170.7E-15
652.1E3,-128.6E-15,-134.7E-15,-163.3E-15,-171.0E-15
653.1E3,-128.7E-15,-134.9E-15,-163.6E-15,-171.3E-15
654.1E3,-128.9E-15,-135.1E-15,-163.8E-15,-171.5E-15
655.1E3,-129.1E-15,-135.3E-15,-164.1E-15,-171.8E-15
656.1E3,-129.3E-15,-135.5E-15,-164.3E-15,-172.0E-15
657.1E3,-129.5E-15,-135.7E-15,-164.6E-15,-172.3E-15
658.1E3,-129.7E-15,-135.9E-15,-164.8E-15,-172.6E-15
659.1E3,-129.9E-15,-136.1E-15,-165.1E-15,-172.8E-15
660.1E3,-130.1E-15,-136.3E-15,-165.3E-15,-173.1E-15
661.1E3,-130.3E-15,-136.5E-15,-165.6E-15,-173.4E-15
662.1E3,-130.5E-15,-136.7E-15,-165.8E-15,-173.6E-15
663.1E3,-130.7E-15,-136.9E-15,-166.1E-15,-173.9E-15
664.1E3,-130.9E-15,-137.1E-15,-166.3E-15,-174.1E-15
665.1E3,-131.1E-15,-137.3E-15,-166.6E-15,-174.4E-15
666.1E3,-131.3E-15,-137.5E-15,-166.8E-15,-174.7E-15
667.1E3,-131.5E-15,-137.7E-15,-167.1E-15,-174.9E-15
668.1E3,-131.7E-15,-138.0E-15,-167.3E-15,-175.2E-15
669.1E3,-131.9E-15,-138.2E-15,-167.6E-15,-175.4E-15
670.1E3,-132.1E-15,-138.4E-15,-167.8E-15,-175.7E-15
671.1E3,-132.3E-15,-138.6E-15,-168.1E-15,-176.0E-15
672.1E3,-132.5E-15,-138.8E-15,-168.3E-15,-176.2E-15
673.1E3,-132.7E-15,-139.0E-15,-168.6E-15,-176.5E-15
674.1E3,-132.9E-15,-139.2E-15,-168.8E-15,-176.8E-15
675.1E3,-133.1E-15,-139.4E-15,-169.1E-15,-177.0E-15
676.1E3,-133.3E-15,-139.6E-15,-169.3E-15,-177.3E-15
677.1E3,-133.5E-15,-139.8E-15,-169.6E-15,-177.5E-15
678.1E3,-133.7E-15,-140.0E-15,-169.8E-15,-177.8E-15
679.1E3,-133.9E-15,-140.2E-15,-170.1E-15,-178.1E-15
680.1E3,-134.1E-15,-140.4E-15,-170.3E-15,-178.3E-15
681.1E3,-134.3E-15,-140.6E-15,-170.6E-15,-178.6E-15
682.1E3,-134.5E-15,-140.8E-15,-170.8E-15,-178.9E-15
683.1E3,-134.7E-15,-141.1E-15,-171.1E-15,-179.1E-15
684.1E3,-134.9E-15,-141.3E-15,-171.3E-15,-179.4E-15
685.1E3,-135.1E-15,-141.5E-15,-171.6E-15,-179.6E-15
686.1E3,-135.3E-15,-141.7E-15,-171.8E-15,-179.9E-15
687.1E3,-135.5E-15,-141.9E-15,-172.1E-15,-180.2E-15
688.1E3,-135.6E-15,-142.1E-15,-172.3E-15,-180.4E-15
689.1E3,-135.8E-15,-142.3E-15,-172.6E-15,-180.7E-15
690.1E3,-136.0E-15,-142.5E-15,-172.8E-15,-181.0E-15
691.1E3,-136.2E-15,-142.7E-15,-173.1E-15,-181.2E-15
692.1E3,-136.4E-15,-142.9E-15,-173.3E-15,-181.5E-15
693.1E3,-136.6E-15,-143.1E-15,-173.6E-15,-181.7E-15
694.1E3,-136.8E-15,-143.3E-15,-173.8E-15,-182.0E-15
695.1E3,-137.0E-15,-143.5E-15,-174.1E-15,-182.3E-15
696.1E3,-137.2E-15,-143.7E-15,-174.3E-15,-182.5E-15
697.1E3,-137.4E-15,-143.9E-15,-174.6E-15,-182.8E-15
698.1E3,-137.6E-15,-144.1E-15,-174.8E-15,-183.1E-15
