freq,imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.2 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.4 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.6 ))*1m),imag(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))/(2*3.14*xval(leafValue( i("PORT1:p" ?result "sweepVG_ac1-sweep" ?resultsDir "./cgs_nmos_vdd.raw") "VG_VAL" 0.8 ))*1m)
4.561E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.562E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.563E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.564E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.565E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.566E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.567E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.568E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.569E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.570E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.571E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.572E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.573E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.574E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.575E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.576E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.577E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.578E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.579E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.580E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.581E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.582E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.583E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.584E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.585E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.586E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.587E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.588E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.589E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.590E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.591E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.592E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.593E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.594E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.595E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.596E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.597E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.598E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.599E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.600E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.601E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.602E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.603E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.604E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.605E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.606E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.607E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.608E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.609E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.610E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.611E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.612E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.613E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.614E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.615E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.616E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.617E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.618E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.619E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.620E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.621E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.622E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.623E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.624E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.625E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.626E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.627E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.628E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.629E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.630E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.631E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.632E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.633E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.634E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.635E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.636E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.637E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.638E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.639E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.640E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.641E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.642E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.643E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.644E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.645E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.646E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.647E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.648E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.649E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.650E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.651E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.652E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.653E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.654E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.655E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.656E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.657E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.658E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.659E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.660E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.661E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.662E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.663E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.664E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.665E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.666E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.667E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.668E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.669E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.670E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.671E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.672E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.673E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.674E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.675E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.676E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.677E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.678E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.679E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.680E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.681E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.682E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.683E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.684E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.685E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.686E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.687E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.688E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.689E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.690E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.691E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.692E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.693E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.694E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.695E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.696E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.697E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.698E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.699E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.700E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.701E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.702E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.703E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.704E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.705E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.706E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.707E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.708E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.709E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.710E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.711E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.712E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.713E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.714E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.715E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.716E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.717E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.718E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.719E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.720E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.721E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.722E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.723E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.724E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.725E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.726E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.727E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.728E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.729E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.730E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.731E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.732E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.733E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.734E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.735E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.736E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.737E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.738E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.739E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.740E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.741E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.742E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.743E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.744E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.745E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.746E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.747E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.748E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.749E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.750E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.751E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.752E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.753E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.754E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.755E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.756E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.757E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.758E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.759E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.760E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.761E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.762E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.763E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.764E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.765E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.766E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.767E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.768E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.769E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.770E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.771E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.772E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.773E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.774E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.775E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.776E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.777E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.778E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.779E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.780E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.781E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.782E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.783E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.784E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.785E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.786E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.787E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.788E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.789E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.790E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.791E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.792E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.793E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.794E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.795E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.796E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.797E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.798E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.799E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.800E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.801E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.802E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.803E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.804E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.805E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.806E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.807E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.808E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.809E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.810E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.811E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.812E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.813E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.814E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.815E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.816E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.817E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.818E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.819E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.820E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.821E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.822E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.823E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.824E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.825E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.826E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.827E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.828E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.829E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.830E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.831E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.832E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.833E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.834E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.835E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.836E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.837E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.838E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.839E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.840E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.841E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.842E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.843E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.844E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.845E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.846E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.847E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.848E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.849E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.850E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.851E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.852E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.853E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.854E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.855E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.856E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.857E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.858E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.859E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.860E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.861E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.862E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.863E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.864E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.865E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.866E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.867E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.868E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.869E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.870E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.871E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.872E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.873E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.874E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.875E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.876E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.877E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.878E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.879E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.880E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.881E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.882E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.883E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.884E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.885E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.886E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.887E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.888E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.889E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.890E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.891E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.892E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.893E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.894E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.895E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.896E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.897E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.898E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.899E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.900E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.901E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.902E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.903E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.904E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.905E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.906E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.907E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.908E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.909E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.910E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
4.911E6,-27.63E-18,-33.42E-18,-35.75E-18,-38.79E-18
